date,signal,gross,net,turnover,gross_cum,net_cum
2024-05-22,pred_GradientBoosting_sn_sm,0.0117645892403646,0.0097645892403646,1.0,1.0117645892403646,1.0097645892403646
2024-06-21,pred_GradientBoosting_sn_sm,-0.012413726231146255,-0.013413726231146256,0.5,0.9992048206191666,0.9962198834823885
2024-07-22,pred_GradientBoosting_sn_sm,-0.046081705832881195,-0.0480817058328812,1.0,0.9531597580085973,0.9483199320999212
2024-08-19,pred_GradientBoosting_sn_sm,0.03480564874901535,0.03180564874901535,1.5,0.986335101747541,0.9784818627619812
2024-09-17,pred_GradientBoosting_sn_sm,-0.06852942086459006,-0.07052942086459006,1.0,0.9187421284463656,0.9094701036548735
2024-10-15,pred_GradientBoosting_sn_sm,0.08135270199531591,0.07835270199531591,1.5,0.9934842830324051,0.9807295436601928
2024-11-12,pred_GradientBoosting_sn_sm,-0.10312891890136429,-0.10612891890136429,1.5,0.8910273229777761,0.8766457774569082
2024-12-11,pred_GradientBoosting_sn_sm,0.027567817756049502,0.0265678177560495,0.5,0.915591001833288,0.8999363427089937
2025-02-10,pred_GradientBoosting_sn_sm,0.054997269362384194,0.05099726936238419,2.0,0.9659460067868885,0.945830638787123
2025-03-11,pred_GradientBoosting_sn_sm,-0.02983285925560844,-0.03083285925560844,0.5,0.9371290755178983,0.9166679758217575
2025-04-08,pred_GradientBoosting_sn_sm,0.01486527732960019,0.011865277329600191,1.5,0.9510597591191036,0.927544495574046
2025-05-07,pred_GradientBoosting_sn_sm,0.09372535682009239,0.09272535682009239,0.5,1.0401981743997728,1.0135513898926618
2025-06-05,pred_GradientBoosting_sn_sm,0.04636244406069864,0.04436244406069864,1.0,1.088424304072423,1.0585150067294185
2025-07-07,pred_GradientBoosting_sn_sm,0.014394736645857553,0.011394736645857554,1.5,1.1040918852884962,1.0705765064667883
2025-08-04,pred_GradientBoosting_sn_sm,-0.05925109986740024,-0.062251099867400246,1.5,1.0386732267304812,1.0039319414470318
2025-09-29,pred_GradientBoosting_sn_sm,-0.00021970343079944984,-0.00221970343079945,1.0,1.038445026659089,1.0017035102723126
2025-10-27,pred_GradientBoosting_sn_sm,0.151453500617185,0.150453500617185,0.5,1.1957211611451142,1.1524133099733045
2025-11-24,pred_GradientBoosting_sn_sm,0.03471361589826784,0.030713615898267838,2.0,1.2372289662545366,1.1878080897318761
2025-12-23,pred_GradientBoosting_sn_sm,0.0558146728784703,0.052814672878470297,1.5,1.3062844962818014,1.2505417854334657
2026-01-23,pred_GradientBoosting_sn_sm,-0.0803510313777796,-0.0833510313777796,1.5,1.2013231897327554,1.1463078378365763
2026-02-23,pred_GradientBoosting_sn_sm,0.009434947410451353,0.0074349474104513525,1.0,1.2126576108508396,1.1548305763270794
2026-03-23,pred_GradientBoosting_sn_sm,0.07327398361191143,0.07027398361191142,1.5,1.3015138647551836,1.2359851213224229
2024-05-22,pred_Ensemble_sn_sm,0.07794845144531155,0.07594845144531155,1.0,1.0779484514453115,1.0759484514453115
2024-06-21,pred_Ensemble_sn_sm,-0.01031465362957295,-0.01031465362957295,0.0,1.0668297865381187,1.0648504158453778
2024-07-22,pred_Ensemble_sn_sm,-0.046081705832881195,-0.0480817058328812,1.0,1.0176684501411137,1.0136505913946792
2024-08-19,pred_Ensemble_sn_sm,0.07594460277269494,0.07194460277269493,2.0,1.0949548763413846,1.0865772805428766
2024-09-17,pred_Ensemble_sn_sm,-0.06852942086459006,-0.07152942086459006,1.5,1.0199182527928508,1.0088550369410234
2024-10-15,pred_Ensemble_sn_sm,0.07190221653352685,0.06990221653352685,1.0,1.0932526358516585,1.079376240184214
2024-11-12,pred_Ensemble_sn_sm,-0.10312891890136429,-0.10512891890136429,1.0,0.98050667343021,0.9659025829658282
2024-12-11,pred_Ensemble_sn_sm,0.027567817756049502,0.0265678177560495,0.5,1.0075371027119244,0.9915645067601618
2025-02-10,pred_Ensemble_sn_sm,0.054997269362384194,0.05099726936238419,2.0,1.0629488921423682,1.0421315890015894
